AL, 05, 2005071100,   , BEST,   0, 107N,  424W,  25, 1010, TD,   0,    ,    0,    0,    0,    0, 1013,  150,  30,  35,   0,   L,   0,    ,   0,   0,       FIVE, D, 
AL, 05, 2005071312,   , BEST,   0, 112N,  572W,  50, 1003, TS,  50, NEQ,   50,   60,    0,    0, 1011,  175,  45,  60,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071318,   , BEST,   0, 114N,  589W,  55, 1003, TS,  34, NEQ,  100,   90,   40,  100, 1011,  175,  50,  60,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071318,   , BEST,   0, 114N,  589W,  55, 1003, TS,  50, NEQ,   60,   50,    0,   50, 1011,  175,  50,  60,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071400,   , BEST,   0, 116N,  602W,  70,  999, HU,  34, NEQ,  100,   90,   40,  100, 1011,  175,  50,  85,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071400,   , BEST,   0, 116N,  602W,  70,  999, HU,  50, NEQ,   60,   50,    0,   50, 1011,  175,  50,  85,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071400,   , BEST,   0, 116N,  602W,  70,  999, HU,  64, NEQ,   20,    0,    0,   20, 1011,  175,  50,  85,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071406,   , BEST,   0, 119N,  615W,  75,  991, HU,  34, NEQ,  100,   90,   40,  100, 1011,  175,  20, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071406,   , BEST,   0, 119N,  615W,  75,  991, HU,  50, NEQ,   60,   50,    0,   50, 1011,  175,  20, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071406,   , BEST,   0, 119N,  615W,  75,  991, HU,  64, NEQ,   25,    0,    0,   20, 1011,  175,  20, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071412,   , BEST,   0, 124N,  632W,  85,  980, HU,  34, NEQ,  100,   90,   40,   90, 1011,  175,  10, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071412,   , BEST,   0, 124N,  632W,  85,  980, HU,  50, NEQ,   60,   40,   20,   50, 1011,  175,  10, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071412,   , BEST,   0, 124N,  632W,  85,  980, HU,  64, NEQ,   30,   20,    0,   20, 1011,  175,  10, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071418,   , BEST,   0, 129N,  649W, 100,  971, HU,  34, NEQ,  100,   75,   40,   90, 1011,  175,   5, 115,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071418,   , BEST,   0, 129N,  649W, 100,  971, HU,  50, NEQ,   60,   40,   25,   50, 1011,  175,   5, 115,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071418,   , BEST,   0, 129N,  649W, 100,  971, HU,  64, NEQ,   20,   20,   15,   20, 1011,  175,   5, 115,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071500,   , BEST,   0, 133N,  667W, 110,  959, HU,  34, NEQ,  110,   75,   40,  110, 1011,  175,   5, 130,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071500,   , BEST,   0, 133N,  667W, 110,  959, HU,  50, NEQ,   60,   30,   25,   50, 1011,  175,   5, 130,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071500,   , BEST,   0, 133N,  667W, 110,  959, HU,  64, NEQ,   25,   15,   15,   20, 1011,  175,   5, 130,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071506,   , BEST,   0, 137N,  684W, 115,  952, HU,  34, NEQ,  120,   70,   40,  120, 1011,  175,   5, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071506,   , BEST,   0, 137N,  684W, 115,  952, HU,  50, NEQ,   70,   30,   25,   50, 1011,  175,   5, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071506,   , BEST,   0, 137N,  684W, 115,  952, HU,  64, NEQ,   35,   25,   15,   20, 1011,  175,   5, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071512,   , BEST,   0, 141N,  701W, 115,  964, HU,  34, NEQ,  120,   80,   40,  120, 1011,  175,   5, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071512,   , BEST,   0, 141N,  701W, 115,  964, HU,  50, NEQ,   70,   30,   25,   50, 1011,  175,   5, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071512,   , BEST,   0, 141N,  701W, 115,  964, HU,  64, NEQ,   35,   25,   15,   20, 1011,  175,   5, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071518,   , BEST,   0, 145N,  718W,  95,  969, HU,  34, NEQ,  120,  100,   30,  100, 1011,  175,   5, 115,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071518,   , BEST,   0, 145N,  718W,  95,  969, HU,  50, NEQ,   60,   30,   15,   50, 1011,  175,   5, 115,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071518,   , BEST,   0, 145N,  718W,  95,  969, HU,  64, NEQ,   30,   20,   10,   20, 1011,  175,   5, 115,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071600,   , BEST,   0, 149N,  734W, 110,  958, HU,  34, NEQ,  120,   80,   50,  100, 1011,  175,  10, 120,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071600,   , BEST,   0, 149N,  734W, 110,  958, HU,  50, NEQ,   75,   30,   20,   50, 1011,  175,  10, 120,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071600,   , BEST,   0, 149N,  734W, 110,  958, HU,  64, NEQ,   40,   20,   10,   30, 1011,  175,  10, 120,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071606,   , BEST,   0, 154N,  750W, 120,  953, HU,  34, NEQ,  130,   80,   50,  100, 1011,  175,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071606,   , BEST,   0, 154N,  750W, 120,  953, HU,  50, NEQ,   90,   30,   20,   50, 1011,  175,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071606,   , BEST,   0, 154N,  750W, 120,  953, HU,  64, NEQ,   60,   20,   10,   30, 1011,  175,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071612,   , BEST,   0, 159N,  765W, 130,  944, HU,  34, NEQ,  130,   80,   50,  100, 1011,  175,  10, 155,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071612,   , BEST,   0, 159N,  765W, 130,  944, HU,  50, NEQ,   90,   30,   25,   50, 1011,  175,  10, 155,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071612,   , BEST,   0, 159N,  765W, 130,  944, HU,  64, NEQ,   60,   20,   15,   30, 1011,  175,  10, 155,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071618,   , BEST,   0, 164N,  780W, 135,  937, HU,  34, NEQ,  130,   80,   50,  110, 1011,  175,  10, 165,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071618,   , BEST,   0, 164N,  780W, 135,  937, HU,  50, NEQ,   90,   30,   25,   50, 1011,  175,  10, 165,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071618,   , BEST,   0, 164N,  780W, 135,  937, HU,  64, NEQ,   50,   20,   15,   30, 1011,  175,  10, 165,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071700,   , BEST,   0, 171N,  795W, 140,  929, HU,  34, NEQ,  130,   80,   50,  110, 1011,  175,  10, 165,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071700,   , BEST,   0, 171N,  795W, 140,  929, HU,  50, NEQ,   90,   30,   25,   50, 1011,  175,  10, 165,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071700,   , BEST,   0, 171N,  795W, 140,  929, HU,  64, NEQ,   50,   20,   15,   30, 1011,  175,  10, 165,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071706,   , BEST,   0, 177N,  812W, 135,  940, HU,  34, NEQ,  130,   80,   50,  110, 1011,  175,  10, 160,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071706,   , BEST,   0, 177N,  812W, 135,  940, HU,  50, NEQ,   90,   35,   25,   60, 1011,  175,  10, 160,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071706,   , BEST,   0, 177N,  812W, 135,  940, HU,  64, NEQ,   50,   25,   15,   30, 1011,  175,  10, 160,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071712,   , BEST,   0, 183N,  828W, 130,  946, HU,  34, NEQ,  130,   80,   50,  110, 1011,  175,  10, 160,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071712,   , BEST,   0, 183N,  828W, 130,  946, HU,  50, NEQ,   90,   35,   25,   60, 1011,  175,  10, 160,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071712,   , BEST,   0, 183N,  828W, 130,  946, HU,  64, NEQ,   50,   25,   15,   30, 1011,  175,  10, 160,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071718,   , BEST,   0, 189N,  843W, 125,  948, HU,  34, NEQ,  130,   80,   50,  110, 1011,  175,  10, 150,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071718,   , BEST,   0, 189N,  843W, 125,  948, HU,  50, NEQ,   90,   35,   25,   60, 1011,  175,  10, 150,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071718,   , BEST,   0, 189N,  843W, 125,  948, HU,  64, NEQ,   50,   25,   15,   35, 1011,  175,  10, 150,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071800,   , BEST,   0, 195N,  858W, 120,  951, HU,  34, NEQ,  130,  100,   50,  110, 1010,  175,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071800,   , BEST,   0, 195N,  858W, 120,  951, HU,  50, NEQ,  100,   40,   25,   60, 1010,  175,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071800,   , BEST,   0, 195N,  858W, 120,  951, HU,  64, NEQ,   50,   25,   15,   40, 1010,  175,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071806,   , BEST,   0, 203N,  873W, 115,  955, HU,  34, NEQ,  130,  125,   50,  110, 1012,  150,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071806,   , BEST,   0, 203N,  873W, 115,  955, HU,  50, NEQ,  100,   40,   25,   50, 1012,  150,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071806,   , BEST,   0, 203N,  873W, 115,  955, HU,  64, NEQ,   50,   25,   15,   20, 1012,  150,  10, 140,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071812,   , BEST,   0, 213N,  889W,  65,  975, HU,  34, NEQ,  120,  125,   50,   90, 1012,  150,  10, 105,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071812,   , BEST,   0, 213N,  889W,  65,  975, HU,  50, NEQ,   50,   30,   25,   50, 1012,  150,  10, 105,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071812,   , BEST,   0, 213N,  889W,  65,  975, HU,  64, NEQ,   30,    0,    0,    0, 1012,  150,  10, 105,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071818,   , BEST,   0, 220N,  903W,  65,  984, HU,  34, NEQ,  100,   75,   50,   75, 1012,  150,  10,  80,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071818,   , BEST,   0, 220N,  903W,  65,  984, HU,  50, NEQ,   50,   30,   30,   50, 1012,  150,  10,  80,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071818,   , BEST,   0, 220N,  903W,  65,  984, HU,  64, NEQ,   30,    0,    0,    0, 1012,  150,  10,  80,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071900,   , BEST,   0, 226N,  915W,  75,  981, HU,  34, NEQ,  125,   75,   50,   90, 1012,  180,  20,  90,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071900,   , BEST,   0, 226N,  915W,  75,  981, HU,  50, NEQ,   75,   50,   30,   60, 1012,  180,  20,  90,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071900,   , BEST,   0, 226N,  915W,  75,  981, HU,  64, NEQ,   30,   30,    0,    0, 1012,  180,  20,  90,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071906,   , BEST,   0, 232N,  928W,  80,  980, HU,  34, NEQ,  125,   75,   50,  105, 1012,  180,  20, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071906,   , BEST,   0, 232N,  928W,  80,  980, HU,  50, NEQ,   75,   50,   30,   60, 1012,  180,  20, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071906,   , BEST,   0, 232N,  928W,  80,  980, HU,  64, NEQ,   35,   30,    0,   20, 1012,  180,  20, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071912,   , BEST,   0, 237N,  940W,  80,  977, HU,  34, NEQ,  125,  100,   50,  105, 1012,  180,  25, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071912,   , BEST,   0, 237N,  940W,  80,  977, HU,  50, NEQ,   75,   50,   30,   60, 1012,  180,  25, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071912,   , BEST,   0, 237N,  940W,  80,  977, HU,  64, NEQ,   35,   30,   10,   25, 1012,  180,  25, 100,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071918,   , BEST,   0, 241N,  951W,  85,  959, HU,  34, NEQ,  140,  110,   70,  110, 1012,  180,  20, 105,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071918,   , BEST,   0, 241N,  951W,  85,  959, HU,  50, NEQ,   90,   60,   40,   70, 1012,  180,  20, 105,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005071918,   , BEST,   0, 241N,  951W,  85,  959, HU,  64, NEQ,   50,   35,   20,   35, 1012,  180,  20, 105,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072000,   , BEST,   0, 244N,  961W, 110,  948, HU,  34, NEQ,  140,  110,   90,  110, 1012,  180,  20, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072000,   , BEST,   0, 244N,  961W, 110,  948, HU,  50, NEQ,  100,   60,   40,   75, 1012,  180,  20, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072000,   , BEST,   0, 244N,  961W, 110,  948, HU,  64, NEQ,   60,   35,   25,   50, 1012,  180,  20, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072006,   , BEST,   0, 246N,  969W, 110,  944, HU,  34, NEQ,  140,  110,   90,  110, 1012,  180,  15, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072006,   , BEST,   0, 246N,  969W, 110,  944, HU,  50, NEQ,  100,   60,   45,   75, 1012,  180,  15, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072006,   , BEST,   0, 246N,  969W, 110,  944, HU,  64, NEQ,   60,   35,   25,   50, 1012,  180,  15, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072012,   , BEST,   0, 248N,  976W, 110,  944, HU,  34, NEQ,  140,  110,   75,   90, 1012,  180,  15, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072012,   , BEST,   0, 248N,  976W, 110,  944, HU,  50, NEQ,  100,   60,   40,   65, 1012,  180,  15, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072012,   , BEST,   0, 248N,  976W, 110,  944, HU,  64, NEQ,   60,   35,   25,   40, 1012,  180,  15, 135,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072018,   , BEST,   0, 250N,  987W,  70,  975, TS,  34, NEQ,  140,  110,   50,   60, 1012,  180,  55,  85,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072018,   , BEST,   0, 250N,  987W,  70,  975, TS,  50, NEQ,   80,   60,   20,   35, 1012,  180,  55,  85,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072018,   , BEST,   0, 250N,  987W,  70,  975, TS,  64, NEQ,   60,   20,    0,   15, 1012,  180,  55,  85,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072100,   , BEST,   0, 250N,  997W,  45,  995, TS,  34, NEQ,   90,   60,   30,   30, 1012,  180,  60,  55,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072106,   , BEST,   0, 250N, 1005W,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1012,  180,  60,  40,   0,   L,   0,    ,   0,   0,      EMILY, D, 
AL, 05, 2005072112,   , BEST,   0, 250N, 1011W,  25, 1007, TD,   0,    ,    0,    0,    0,    0, 1012,  180,  60,  35,   0,   L,   0,    ,   0,   0,      EMILY, D, 
